
 eiger (login-i15) : TURBOMOLE rev. V7.5.0 compiled 13 Jun 2020 at 23:29:25
 Copyright (C) 2020 TURBOMOLE GmbH, Karlsruhe


    2020-07-23 19:31:56.300 

                                                                                
  
Total energy =  -4206.6276326340 H =   -114468.1683540 eV
 
 HOMO-LUMO Separation
   HOMO:   223. a  28 a1    -0.04189585 H =     -1.14004 eV
   LUMO:   224. b  27 a1    +0.00287371 H =     +0.07820 eV
   Gap :                    +0.04476956 H =     +1.21824 eV
 
Number of MOs=   1678, Electrons=    295.00, Symmetry: d2d  
 
   Nr.   Orbital    Occupation       Energy
 1422. b  95 b1                    +4.292037 H =      +116.792 eV
 1421. a  95 b1                    +4.291767 H =      +116.785 eV
 1420. b 235 e                     +4.271681 H =      +116.238 eV
 1419. a 235 e                     +4.269950 H =      +116.191 eV
 1418. b 145 b2                    +4.199899 H =      +114.285 eV
 1417. a 144 b2                    +4.199891 H =      +114.285 eV
 1416. b 145 a1                    +4.198409 H =      +114.245 eV
 1415. a 144 a1                    +4.198388 H =      +114.244 eV
 1414. b 234 e                     +4.197527 H =      +114.221 eV
 1413. a 234 e                     +4.197448 H =      +114.218 eV
 1412. a 233 e                     +4.189593 H =      +114.005 eV
 1411. b 233 e                     +4.189528 H =      +114.003 eV
 1410. a  92 a2                    +4.188116 H =      +113.964 eV
 1409. a  94 b1                    +4.188025 H =      +113.962 eV
 1408. b  92 a2                    +4.187929 H =      +113.959 eV
 1407. b  94 b1                    +4.187843 H =      +113.957 eV
 1406. b 144 b2                    +4.099053 H =      +111.541 eV
 1405. b 144 a1                    +4.095164 H =      +111.435 eV
 1404. a 143 b2                    +4.094624 H =      +111.420 eV
 1403. a 143 a1                    +4.091119 H =      +111.325 eV
 1402. b 232 e                     +4.089113 H =      +111.270 eV
 1401. a 232 e                     +4.087933 H =      +111.238 eV
 1400. a 142 b2                    +4.060945 H =      +110.504 eV
 1399. b 143 b2                    +4.060937 H =      +110.504 eV
 1398. a  93 b1                    +4.058680 H =      +110.442 eV
 1397. b  93 b1                    +4.058541 H =      +110.439 eV
 1396. a 142 a1                    +4.057696 H =      +110.416 eV
 1395. b 143 a1                    +4.057660 H =      +110.415 eV
 1394. a  91 a2                    +4.057106 H =      +110.399 eV
 1393. b  91 a2                    +4.056966 H =      +110.396 eV
 1392. b 231 e                     +4.051425 H =      +110.245 eV
 1391. a 231 e                     +4.051338 H =      +110.243 eV
 1390. a 230 e                     +4.041105 H =      +109.964 eV
 1389. b 230 e                     +4.041047 H =      +109.963 eV
 1388. b 142 b2                    +3.821719 H =      +103.994 eV
 1387. b 142 a1                    +3.814316 H =      +103.793 eV
 1386. a 141 b2                    +3.808632 H =      +103.638 eV
 1385. b  90 a2                    +3.802801 H =      +103.479 eV
 1384. a  90 a2                    +3.802389 H =      +103.468 eV
 1383. b  92 b1                    +3.801743 H =      +103.451 eV
 1382. a 141 a1                    +3.801627 H =      +103.448 eV
 1381. a  92 b1                    +3.801346 H =      +103.440 eV
 1380. b 229 e                     +3.789216 H =      +103.110 eV
 1379. a 229 e                     +3.785861 H =      +103.019 eV
 1378. b 228 e                     +3.770799 H =      +102.609 eV
 1377. b 141 b2                    +3.769215 H =      +102.566 eV
 1376. a 140 b2                    +3.767975 H =      +102.532 eV
 1375. b 141 a1                    +3.766472 H =      +102.491 eV
 1374. a 140 a1                    +3.765949 H =      +102.477 eV
 1373. a 228 e                     +3.760179 H =      +102.320 eV
 1372. b 227 e                     +3.745656 H =      +101.925 eV
 1371. a 227 e                     +3.738671 H =      +101.734 eV
 1370. b  91 b1                    +3.728886 H =      +101.468 eV
 1369. b  89 a2                    +3.728267 H =      +101.451 eV
 1368. a  91 b1                    +3.725300 H =      +101.371 eV
 1367. a  89 a2                    +3.724742 H =      +101.355 eV
 1366. b 226 e                     +3.722608 H =      +101.297 eV
 1365. a 226 e                     +3.715142 H =      +101.094 eV
 1364. b 140 b2                    +3.711143 H =      +100.985 eV
 1363. b 140 a1                    +3.698191 H =      +100.633 eV
 1362. a 139 b2                    +3.694524 H =      +100.533 eV
 1361. a 139 a1                    +3.680929 H =      +100.163 eV
 1360. b 225 e                     +3.670849 H =       +99.889 eV
 1359. a 225 e                     +3.664725 H =       +99.722 eV
 1358. b 224 e                     +3.659051 H =       +99.568 eV
 1357. a 224 e                     +3.648865 H =       +99.291 eV
 1356. b  88 a2                    +3.645806 H =       +99.207 eV
 1355. b  90 b1                    +3.645060 H =       +99.187 eV
 1354. a  88 a2                    +3.642390 H =       +99.114 eV
 1353. a  90 b1                    +3.641768 H =       +99.098 eV
 1352. b 223 e                     +3.622530 H =       +98.574 eV
 1351. b 139 b2                    +3.619545 H =       +98.493 eV
 1350. b 222 e                     +3.616144 H =       +98.400 eV
 1349. a 138 b2                    +3.615652 H =       +98.387 eV
 1348. a 223 e                     +3.614533 H =       +98.356 eV
 1347. b 139 a1                    +3.612800 H =       +98.309 eV
 1346. a 222 e                     +3.611608 H =       +98.277 eV
 1345. b 221 e                     +3.609414 H =       +98.217 eV
 1344. a 138 a1                    +3.608415 H =       +98.190 eV
