
 eiger (login-i15) : TURBOMOLE rev. V7.5.0 compiled 13 Jun 2020 at 23:29:25
 Copyright (C) 2020 TURBOMOLE GmbH, Karlsruhe


    2020-07-28 22:33:08.265 

                                                                                
  
Total energy =  -4206.6421937130 H =   -114468.5645811 eV
 
 HOMO-LUMO Separation
   HOMO:   222. b  27 a1    -0.05063590 H =     -1.37787 eV
   LUMO:   223. b  27 b2    -0.00716927 H =     -0.19509 eV
   Gap :                    +0.04346663 H =     +1.18279 eV
 
Number of MOs=   1678, Electrons=    295.00, Symmetry: d2d  
 
   Nr.   Orbital    Occupation       Energy
 1467. b 150 a1                    +4.459341 H =      +121.345 eV
 1466. a 148 a1                    +4.411636 H =      +120.047 eV
 1465. b 149 a1                    +4.411523 H =      +120.044 eV
 1464. a 148 b2                    +4.410563 H =      +120.018 eV
 1463. b 149 b2                    +4.410468 H =      +120.015 eV
 1462. a 242 e                     +4.409793 H =      +119.997 eV
 1461. b 242 e                     +4.409389 H =      +119.986 eV
 1460. a  98 b1                    +4.408080 H =      +119.950 eV
 1459. b  98 b1                    +4.408010 H =      +119.948 eV
 1458. a  96 a2                    +4.407984 H =      +119.947 eV
 1457. b  96 a2                    +4.407915 H =      +119.945 eV
 1456. b 241 e                     +4.402918 H =      +119.809 eV
 1455. a 241 e                     +4.402831 H =      +119.807 eV
 1454. a 147 b2                    +4.327744 H =      +117.764 eV
 1453. b 148 b2                    +4.327383 H =      +117.754 eV
 1452. a  97 b1                    +4.326290 H =      +117.724 eV
 1451. b  97 b1                    +4.326060 H =      +117.718 eV
 1450. a  95 a2                    +4.326040 H =      +117.718 eV
 1449. b  95 a2                    +4.325810 H =      +117.711 eV
 1448. a 147 a1                    +4.325747 H =      +117.710 eV
 1447. b 148 a1                    +4.325410 H =      +117.700 eV
 1446. a 240 e                     +4.324755 H =      +117.683 eV
 1445. b 240 e                     +4.324377 H =      +117.672 eV
 1444. b 239 e                     +4.321037 H =      +117.581 eV
 1443. a 239 e                     +4.319701 H =      +117.545 eV
 1442. a  94 a2                    +4.318905 H =      +117.523 eV
 1441. b  94 a2                    +4.318809 H =      +117.521 eV
 1440. a  96 b1                    +4.318045 H =      +117.500 eV
 1439. b  96 b1                    +4.317956 H =      +117.498 eV
 1438. a 238 e                     +4.314811 H =      +117.412 eV
 1437. b 238 e                     +4.314618 H =      +117.407 eV
 1436. b 237 e                     +4.304287 H =      +117.126 eV
 1435. a 237 e                     +4.303832 H =      +117.113 eV
 1434. b 147 a1                    +4.302887 H =      +117.088 eV
 1433. a 146 a1                    +4.302436 H =      +117.075 eV
 1432. b 147 b2                    +4.302251 H =      +117.070 eV
 1431. a 146 b2                    +4.302068 H =      +117.065 eV
 1430. a 145 a1                    +4.298256 H =      +116.961 eV
